pathway	Eosinophil	Foam_Cell	FOLR2_Mac	M2_Mac	Mast	TREM2_Mac
pattern recognition receptor signaling pathway (191g)	-0.3229795691605471	-1.5092643761254105	-0.5494295532157354	1.0638147274435488	0.26152860397248856	1.0563301670856557
neutrophil homeostasis (16g)	0.6520955021685834	-1.3326390029911617	-0.07002658122633795	1.160323625446072	-1.0306010364348142	0.6208474930376595
toll-like receptor signaling pathway (146g)	-0.29139673960743495	-1.6467502967074992	-0.38735191466237695	1.053063491080187	0.37663038568895474	0.8958050742081719
complement receptor mediated signaling pathway (13g)	0.8128812772023877	-1.568363134309502	-0.005742212717088046	1.3029042960589734	-0.40342932208628174	-0.13825090414849087
myeloid cell homeostasis (145g)	-0.1515196824885815	-1.5591220273957254	-0.5226293870132437	1.115198658718571	0.10940983172842762	1.008662606450552
monocyte chemotaxis (65g)	0.2374757308453125	-0.7440974376471535	-0.3536821346394485	1.8140325863211262	-0.9864326919729131	0.03270394709307297
natural killer cell differentiation (21g)	0.4233719414014233	-1.2518375966652273	0.019439117700123822	0.9900192194961541	-1.1527495407929376	0.9717568588604645
mononuclear cell migration (90g)	0.16494357618053088	0.1406088986268584	-0.9778039802236478	1.824632606239241	-0.6188923187829959	-0.5334887820399907
mast cell cytokine production (7g)	0.34180675187157555	-0.9052627940395466	0.02696584976151503	1.4940053487763767	0.3496356380891348	-1.3071507944590541
eosinophil chemotaxis (21g)	1.1347827012340734	-1.0983834454679304	0.16170085617899477	1.2129395127853497	-0.7859442733741232	-0.6250953513563644
adaptive immune response (719g)	-0.48109142077350614	-1.5128031094269545	-0.1675406531742453	0.17685155041348527	1.4673420019914578	0.5172416309697644
production of molecular mediator of immune response (309g)	-0.6407679421075293	-1.3728592262148276	-0.3286606449713869	0.15622401734328323	1.3953667836844024	0.7906970122660582
lymphocyte mediated immunity (385g)	-0.503876849288603	-1.4959042844202375	-0.2326559681232547	0.12801927618264572	1.3865542175404444	0.7178636081090037
T cell activation (467g)	-0.28935213943541715	-1.5083073617011702	-0.5974687547358364	0.34239668560677905	1.1998973226979988	0.8528342475676488
lymphocyte activation (758g)	-0.1488779326660944	-1.6335276904921574	-0.5311062035475714	0.4039236566577881	1.0978518288063985	0.811736341241638
cell surface pattern recognition receptor signaling pathway (2g)	-0.36955666385761654	-0.4527026055415931	-0.37149609074070955	-0.4275953885798801	2.0401573661305696	-0.4188066174107703
neutrophil extravasation (14g)	0.24607482283351229	-1.2258011132296556	-0.2798467174356132	-0.27548774947759636	1.7933094393410145	-0.25824868203166224
antigen receptor-mediated signaling pathway (336g)	-0.05893022722906431	-1.7061991654189093	-0.4171115295163648	0.2738929948005057	1.0422544088708567	0.8660935184929728
adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains (385g)	-0.5030732931101775	-1.4657102051388027	-0.36162390340465	0.2807988132125827	1.404635409579965	0.6449731788610785
lymphocyte activation involved in immune response (181g)	-0.28248424356719304	-1.3907814980286148	-0.6636274774350455	0.4151050696656106	1.4740124741229057	0.4477756752423352
B cell proliferation (94g)	-0.3308534290265249	-1.2715088297986787	-0.6742957763554464	0.44149110363226507	0.23191106501571074	1.6032558665326737
lymphocyte proliferation (273g)	-0.4728595845684116	-1.4255594649726575	-0.5763562297776553	0.35484045244690404	0.9202821605987003	1.1996526662731222
thymic T cell selection (22g)	-0.3107317173795137	-1.220899261503207	-0.6804337659715588	-0.06346430061534915	0.7153803685809711	1.5601486768886554
macrophage activation (93g)	-0.8562031490234051	-0.7692161431193388	-0.8883743945416891	0.37458107041476996	0.5912824948174401	1.5479301214522219
B cell homeostasis (27g)	-0.5058997057216981	-0.9230925362187764	-0.9079385068321051	0.34672200361927585	0.29978726768735536	1.6904214774659478
negative thymic T cell selection (11g)	-0.6233682692325773	-1.0052977266154717	-0.770951609193086	0.11608455982425986	0.7026282250699372	1.5809048201469356
activation of membrane attack complex (3g)	-0.7505264477719855	0.327009794852794	-0.3969746686770796	-0.6515260257266309	-0.4181754667782163	1.8901928141011182
negative T cell selection (12g)	-0.573571399077883	-1.086906567728857	-0.7244819177220329	0.0838860179503901	0.7566660278208149	1.5444078387575668
innate immune response (1025g)	-0.7163583831223506	-1.4258315111169737	-0.3701161271500361	0.5237677331560289	0.8134732355909291	1.1750650526424045
lymphocyte homeostasis (60g)	-0.6853977980832978	-0.978288265253157	-0.7933331577904209	0.4155930190496102	0.4344638356001894	1.6069623664770796
