pathway	CD4_Th17/Th2	CD4_TN	CD8_Act_Treg	CD8_Tex_TRM	Cyto_gdT/CD8_CTL	FOXP3-_Treg
Phosphotransferase Activity, Carboxyl Group As Acceptor (3g)	1.4947499615916027	-1.0765513051460085	0.07669441737026185	0.48801489738240256	0.17174478779572006	-1.15465275899398
Hyaluronan Synthase Activity (4g)	1.4473442211043983	-0.34205884977392054	1.0751355146796875	-0.770357256054808	-0.5555593228867336	-0.8545043070686237
Catalase Activity (4g)	1.7150669629438404	0.10533334663236907	0.48062745086915515	-0.583471841464595	-0.8363180509664412	-0.8812378680143306
Oxidoreductase Activity, Acting On The Ch-Oh Group Of Donors, Oxygen As Acceptor (4g)	1.418223225908817	-0.060170912502859386	0.01791716451935725	-0.9383876999577769	0.7833046494656034	-1.2208864274331452
Trans-2-Enoyl-Coa Reductase (Nadph) Activity (3g)	1.434956257797523	-1.480589360632884	-0.3879166291738183	-0.4381883571311698	0.5505505335832492	0.32118755555709827
Caspase Binding (11g)	1.4506258918743287	-0.8979310427040835	0.7984358747528524	-0.27408290047363454	-1.1697002242354118	0.09265240078595477
Mu-Type Opioid Receptor Binding (4g)	-0.896542745015675	1.558440024892714	-0.84573969107972	-0.5279856017323608	0.8658560690924472	-0.15402805615740395
Opioid Receptor Binding (9g)	-0.6473908666904362	1.6789388086677168	-0.6197827840396515	-0.7262289128991417	0.7901089123620895	-0.47564515740057695
Mrna 3'-Utr Au-Rich Region Binding (26g)	-0.16332705932544134	1.5514209474934433	-0.4285809774735499	0.0846632737480031	0.43457690638548024	-1.4787530908279327
Corticotropin-Releasing Hormone Receptor 1 Binding (4g)	-0.8759006574489983	1.6076519921350187	-1.1704965073715754	-0.023029180602360266	0.5233276978266502	-0.061553344538735996
Cyclosporin A Binding (21g)	-1.1419827555872195	1.5445223400672443	-0.8902472496576206	0.34551178292841783	0.5117212126644509	-0.369525330415273
Au-Rich Element Binding (27g)	-0.16061412001397882	1.529406512957636	-0.36401995510924806	0.03353639688280044	0.4714113267531497	-1.509720161470368
Isomerase Activity (167g)	-0.03232808448643306	1.523008136644111	0.04455311752243302	-0.0614436335212553	0.15406342730417105	-1.6278529634630092
Corticotropin-Releasing Hormone Receptor Binding (6g)	-0.802779919408072	1.748355245045418	-0.9980343182076351	-0.08534343602610293	0.447019966187659	-0.30921753759127063
Lactose Synthase Activity (3g)	-1.0474987555600235	1.5874603114741188	-0.5139218448428166	-0.6286007156474492	0.821819507626612	-0.21925850305043942
Amide Transmembrane Transporter Activity (51g)	-0.2001745514677007	1.596096947877206	-0.261338330167345	-0.9393281330086155	0.7516974062275296	-0.9469533394610677
Endoribonuclease Activity (71g)	-0.3615821091824945	1.634013803297518	-1.1516572204154805	0.6205661043771864	-0.04429037286418155	-0.6970502052125668
Rna 7-Methylguanosine Cap Binding (12g)	-0.3099095183097121	1.6009814487016036	-1.3186846580124258	-0.06987306003875839	-0.49543137980888863	0.5929171674681787
Intramolecular Transferase Activity (27g)	0.8058485595702687	1.5203406332604947	-0.4346886574126233	-1.035752708585634	0.025602868848093627	-0.8813506956806029
U6 Snrna Binding (11g)	-0.1530442366012689	1.6258818221267688	0.7036785082141348	-0.3186275131576283	-0.8564052038311124	-1.001483376750897
3'-5' Dna Helicase Activity (19g)	-0.9302927652506748	1.5333460411321482	-1.1577863874393604	0.49980606806495237	-0.28206949296986067	0.3369965364627875
U4 Snrna Binding (6g)	-1.3936343901008066	1.5192641004969938	0.3872138809110962	0.4087058501610763	-0.5240915100083002	-0.3974579314600643
Bicarbonate Transmembrane Transporter Activity (20g)	-1.0763806616504308	1.693178633311406	-0.9272391157643605	-0.0015456765881292631	-0.025814361573537645	0.33780118226504646
Rna Polymerase I Regulatory Region Dna Binding (8g)	-0.8883223554766304	1.7061957091453759	-1.0069937718520328	-0.32611448859846875	0.4103573860354422	0.10487752074631645
Rna Polymerase I Regulatory Region Sequence-Specific Dna Binding (8g)	-0.8883223554766304	1.7061957091453759	-1.0069937718520328	-0.32611448859846875	0.4103573860354422	0.10487752074631645
Rna Polymerase I Core Promoter Sequence-Specific Dna Binding (8g)	-0.8883223554766304	1.7061957091453759	-1.0069937718520328	-0.32611448859846875	0.4103573860354422	0.10487752074631645
Endoribonuclease Activity, Producing 5'-Phosphomonoesters (39g)	-0.2859978786911381	1.5489534205136142	-0.6996526519212094	0.39968554528992517	0.35696054649523934	-1.3199489816864434
Intramolecular Transferase Activity, Phosphotransferases (11g)	0.9400471718236066	1.5268798736704585	-0.3801877717692098	-1.0127601353521631	-0.6748440898508475	-0.39913504852184456
Serine-Type Exopeptidase Activity (9g)	-1.1266675021616903	1.6077072598360034	-0.36505767156748303	-0.7008512698166104	0.7110048483488544	-0.12613566463908224
Hsp70 Protein Binding (42g)	-0.7998570886768366	1.5730701757250705	-1.1592221422721303	0.32960729746175293	0.4927712907264417	-0.43636953296429815
Immunoglobulin Receptor Binding (98g)	0.05433610413661437	-0.050994721792985385	1.931597190148609	-0.6082632694259614	-0.7450736177008784	-0.5816016853653999
Extracellular Matrix Structural Constituent Conferring Compression Resistance (22g)	0.2658111626632563	-0.6179421432940264	1.9037544424752277	-0.777892301888091	-0.2900033870953063	-0.4837277728610636
Morphogen Activity (7g)	0.2863941761887321	-0.5705307250995796	1.8330032773077722	-0.07152473886617446	-0.4777240771209261	-0.9996179124098254
Sphingolipid Binding (23g)	-0.2285447861382783	-0.9623006714833444	1.8363703502341553	-0.41579549428951623	-0.5893196200308206	0.3595902217078011
Narrow Pore Channel Activity (19g)	-0.49257059990214386	-0.2907453274380341	1.9986178156498784	-0.734779129203848	-0.13298427125626375	-0.34753848784958447
Leak Channel Activity (19g)	-0.49257059990214386	-0.2907453274380341	1.9986178156498784	-0.734779129203848	-0.13298427125626375	-0.34753848784958447
Potassium Ion Leak Channel Activity (16g)	-0.28935158811818334	-0.14529812809048134	2.0020500250740216	-0.5568981953547599	-0.32322502999825203	-0.6872770835123476
N,N-Dimethylaniline Monooxygenase Activity (6g)	0.013494841012833332	-0.6112621872730505	1.9360091216086923	-0.717256219638366	-0.6027059653688351	-0.01827959034127268
Epinephrine Binding (8g)	0.3792225396068761	-0.6250237969010862	1.8426902871514268	-0.7679810341961727	-0.15302626127716648	-0.6758817343838804
Phosphate Ion Binding (12g)	0.3253764653328427	-0.4640402617740835	1.845693940075246	-0.9476895589602187	-0.5867887474550711	-0.17255183721871822
Cell Adhesive Protein Binding Involved In Bundle Of His Cell-Purkinje Myocyte Communication (5g)	-0.29349280856054827	-0.8988240731865701	1.9213421390792744	-0.3473763413412501	-0.5231822255590179	0.14153330956811433
Ccr3 Chemokine Receptor Binding (5g)	0.5007163819671656	-0.4089800128160557	1.8291046718048758	-0.5757396809168094	-0.6609416542968872	-0.6841597057422876
L-Proline Transmembrane Transporter Activity (7g)	0.2990883779650945	-1.0404096095852988	1.8230843386512126	-0.5570831109707205	-0.09430527103641224	-0.43037472502387814
Amino Acid:Proton Symporter Activity (4g)	0.4371800476683687	-0.6180938865435827	1.849762470190316	-0.5166038257621096	-0.38312136850520623	-0.7691234370477879
Lipid Antigen Binding (6g)	-0.14220882016887137	-0.11336794446483249	1.9467325257834545	-0.7438017008591278	-0.17772432639412641	-0.7696297338964949
Ccr10 Chemokine Receptor Binding (3g)	0.1667947398534634	0.009233926754879896	1.8401928169734485	-0.3653022893532459	-1.0370863796470933	-0.6138328145814522
Ganglioside Binding (4g)	-0.7935570797236257	0.308696146540794	1.81725299893717	-0.5455617769418627	0.03400548216020876	-0.820835770972688
Melanocortin Receptor Binding (4g)	0.3367342014054478	-0.6600740745972262	1.8433841157417314	-0.8016138347271334	-0.0833606860842064	-0.6350697217386105
Type 3 Melanocortin Receptor Binding (4g)	0.3367342014054478	-0.6600740745972262	1.8433841157417314	-0.8016138347271334	-0.0833606860842064	-0.6350697217386105
Type 4 Melanocortin Receptor Binding (4g)	0.3367342014054478	-0.6600740745972262	1.8433841157417314	-0.8016138347271334	-0.0833606860842064	-0.6350697217386105
Ganglioside Gt1b Binding (3g)	-0.552972814808971	0.18576330878241407	1.8484796359757132	-0.8946609333741751	0.07436558959590811	-0.6609747861708878
Phosphatidic Acid Transfer Activity (6g)	-0.2579845418633245	-0.23667862691093902	1.9334188019499412	-0.7450973119398631	-0.761297496211667	0.06763917497585117
Melanocyte-Stimulating Hormone Receptor Activity (3g)	-0.02684728477304934	-0.7119596900856936	1.9251562098441612	0.016439657468544602	-0.7782352905600446	-0.4245536018939209
Natriuretic Peptide Receptor Activity (6g)	0.3695914770610325	-0.8481450190223708	1.8498869284864752	-0.21218203537090427	-0.5289131893038749	-0.6302381618503625
Endodeoxyribonuclease Activity (44g)	0.25922302532935815	-0.45932790097771925	1.9003650275238324	-0.3251726101682964	-0.5154043439287673	-0.8596831977784231
Ferric-Chelate Reductase Activity (3g)	-0.837404904458902	-0.24488236951060421	1.980634578688839	-0.40734231821538397	-0.3667493575375711	-0.12425562896637958
Carbon-Oxygen Lyase Activity, Acting On Phosphates (4g)	-0.34078251486257005	-0.4391595106773505	1.8729783025623297	-0.3200908024675266	0.23873842894344763	-1.0116839034983292
Dna Binding, Bending (21g)	0.4020815874682686	-0.30414888325886885	-0.46329262466347354	1.654914083628607	-1.337946686983779	0.04839252380924581
Cysteine-Type Endopeptidase Inhibitor Activity (59g)	0.3910713889804346	-0.20055720282733946	-0.9333102328074007	1.6138480220350717	-1.1254175647943874	0.2543655894136227
Alpha-1,3-Mannosylglycoprotein 4-Beta-N-Acetylglucosaminyltransferase Activity (3g)	-0.2736454105874965	0.23246374972836176	-0.8354309647576034	1.6519098519396698	-1.1438843052388274	0.3685870789158966
Endopeptidase Regulator Activity (189g)	0.5231220329036123	-0.12374890145188235	-0.2445563255353888	1.6168839429545865	-1.3692995935689738	-0.402401155301951
Endopeptidase Inhibitor Activity (181g)	0.529231387436744	-0.23741240538243374	-0.30276295427512895	1.5919313429074344	-1.4181393450011048	-0.16284802568551637
Low-Density Lipoprotein Particle Receptor Activity (12g)	0.1082247595635691	-0.24919659208004205	-1.0913764692068613	1.5815560568973337	-0.9403692702266754	0.5911615150526748
Tumor Necrosis Factor Receptor Binding (32g)	-0.5061268955312261	0.2961732003381048	-0.9138822213415205	1.861537548898895	-0.16450748820155833	-0.5731941441626949
Purine Deoxyribonucleotide Binding (5g)	0.3449707695830054	0.06423487339739142	-0.9326908234901697	1.6381181678074612	-1.149905051192441	0.035272063894750044
Deoxyribonucleotide Binding (6g)	0.4112011199874691	0.02073782313525535	-0.8804415604658684	1.6252286049037492	-1.1890277077095717	0.01230172014896527
Phosphate Ion Transmembrane Transporter Activity (11g)	-0.9200285621339223	0.08854162746488801	-0.956116622117906	1.735991034380536	-0.3032469505189455	0.3548594729253518
Catalytic Activity, Acting On A Trna (127g)	-0.42959557294895007	0.36497654782920197	-1.438070417352289	1.5632808607890996	-0.3205632825087169	0.2599718641916544
Lys63-Specific Deubiquitinase Activity (12g)	0.22219840218514278	0.3972117503834324	-1.0408451467206026	1.66098043158985	-0.31777964254744706	-0.9217657948903719
Hydrolase Activity, Hydrolyzing O-Glycosyl Compounds (97g)	-0.07810844789862133	0.3745979775306527	-1.1081952137911093	1.6986464608838028	-0.8598518384449119	-0.027088938279806768
Tripeptidyl-Peptidase Activity (3g)	-0.07898409072187862	0.09418783237035885	-0.4417722895216961	1.9108366802365744	-0.6062947365589083	-0.87797339580445255
Purine-Rich Negative Regulatory Element Binding (4g)	0.6544378275976411	0.01538420154185768	-0.6030226473680187	1.5596457351030841	-1.2889753644120172	-0.3374697524625498
Structural Constituent Of Myelin Sheath (10g)	-0.5242756654529623	-0.9137018327075889	-0.922157652924086	1.6723891929006482	0.40099734623990563	0.2867486119440855
Steroid Hormone Binding (6g)	-0.09702534315648136	0.4681391974436128	-1.2952223431537824	1.560807144250611	-0.795329057853454	0.1586304024694915
Selenocysteine Insertion Sequence Binding (5g)	0.10114256860792625	0.2998221442337423	-0.4987943717395029	1.7928453385625698	-0.8586333106825205	-0.8363823689822173
Hydrolase Activity, Acting On Glycosyl Bonds (120g)	-0.2781067691136949	-0.19835634294008112	-0.7997954273786453	1.8186213864034895	-0.8993438963225238	0.3569810493514463
Pyruvate Transmembrane Transporter Activity (5g)	0.17099862403313185	0.30328947028274056	-1.114323005687458	1.6419491439492213	-0.032370864487907686	-0.9695433680897332
Histone-Arginine N-Methyltransferase Activity (7g)	-0.078943948192056	0.3198226625507049	-0.8985142921403202	1.6300373268989738	-1.1769791010739559	0.2045773519566553
Dna Topoisomerase Type Ii (Double Strand Cut, Atp-Hydrolyzing) Activity (3g)	-0.31858253353175714	-0.04967832118323118	-0.9214068632537481	1.9436916152399255	-0.16082545425818137	-0.49319844301300364
Camp Response Element Binding Protein Binding (8g)	0.014297501736252927	-0.534529608167137	-0.9791500343624213	1.6400322711685458	-0.7968723140239616	0.6562221836487213
Anaphase-Promoting Complex Binding (8g)	-1.1308287021881556	-0.40161193043741633	0.038098706926701545	1.6016682404937972	-0.756294700468957	0.648968385674041
Dna Ligase Activity (3g)	0.3075877003872219	-0.3447064903447495	-0.1431680915288219	1.8379609333015006	-0.9125869998763476	-0.7450870519388081
Dna Ligase (Atp) Activity (3g)	0.3075877003872219	-0.3447064903447495	-0.1431680915288219	1.8379609333015006	-0.9125869998763476	-0.7450870519388081
Inorganic Diphosphatase Activity (4g)	-0.5252660219317364	0.008943918463689795	-0.35237552024860697	1.9844150058736578	-0.6984495003368787	-0.4172678818201342
Protein Prenyltransferase Activity (8g)	-0.9406954119445889	0.6153647280931949	-0.5144681557252485	1.7289359980706187	-0.23571602195112443	-0.6534211365428433
Farnesyltranstransferase Activity (3g)	0.11063591167793155	-0.2942031841922435	0.4953519944320903	1.6196018731144952	-1.2551697783736782	-0.6762168166585903
Complement Component C3b Binding (5g)	-0.7397629912660074	0.2665528546348389	-0.562005656268286	-0.8293009898118829	1.837768851414677	0.02674793129666116
Proton Transmembrane Transporter Activity (134g)	-0.7619177748900519	0.301804102470108	-0.06729152016625438	-0.9455357541483765	1.8193028843838537	-0.3463619376492887
Atpase Activator Activity (25g)	-0.7252030463459728	0.3306159412556896	-0.5560266321146226	-0.5162630540247656	1.8981737140589654	-0.43129692282929744
Mhc Class Ib Receptor Activity (4g)	-0.2622402523334378	0.1308431174146038	-0.5987156465650681	-0.9185680920375471	1.9089620417853228	-0.26028116826387404
Opsonin Binding (15g)	-0.4527026392230087	0.11624214152970509	0.15327409009760554	-0.875513974146824	1.8391416189621261	-0.780441237219604
Atpase Regulator Activity (40g)	-0.5001761776735428	0.27081537258718524	-0.46302451644347187	-0.5938341622181462	1.9241780128936987	-0.6379585291457177
Mhc Class I Receptor Activity (9g)	-0.3581227029730883	-0.08047167894012643	-0.0991584148939022	-1.1560427956324437	1.867812422288488	-0.17401682984892863
Udp-N-Acetylglucosamine-Lysosomal-Enzyme N-Acetylglucosaminephosphotransferase Activity (3g)	-0.707849568282222	0.25144631606973045	-0.7005361702817167	-0.5246250438573055	1.9028349270319405	-0.22127046068042808
Arylesterase Activity (6g)	-0.6338370335562143	0.21256619522390924	-0.04400301254187227	-0.7594435883122033	1.8820848703193602	-0.6573674311329784
Nad Binding (55g)	-0.43821520977479533	0.15507110756708006	-0.04570334678112348	-1.0815186219569415	1.8492072548266123	-0.4388411838808402
L-Histidine Transmembrane Transporter Activity (3g)	-0.5175088309698855	0.14140003179303237	-0.19048362232268665	-0.865788447776641	1.920445290735059	-0.4880644214588783
Oxidoreductase Activity, Acting On Ch-Oh Group Of Donors (131g)	-0.33795549172327394	-0.27058702603289225	0.40547866832270413	-0.7728527272350743	1.8248666390055248	-0.8489500623369963
O-Acetyltransferase Activity (8g)	-0.6397702924349975	0.2552970821668389	0.12577557013070137	-0.7774141959238402	1.8158542803111624	-0.779742444249864
Hydrolase Activity, Acting On Carbon-Nitrogen (But Not Peptide) Bonds, In Cyclic Amidines (34g)	-0.5725777993466493	0.5127937551112784	-0.5646418762220259	-0.5996117096578814	1.8330242445506302	-0.6089866144353561
Deaminase Activity (32g)	-0.4139036172694626	0.3701624434102602	-0.4079284046225742	-0.5235364934502615	1.861585218612711	-0.8863791466806686
Fibroblast Growth Factor Binding (23g)	-0.8919421193297151	0.29428903208117513	-0.5727655094321172	-0.15156762356398504	1.863693481120042	-0.5417072608754055
Glycerol Kinase Activity (4g)	-0.5849870987926656	-0.28459629744365944	-0.5592870818687472	-0.5901354346969228	1.9784045851881018	0.040601327613891465
Quinone Binding (19g)	-0.431382654801082	0.1964203119071292	-0.5023632205407559	-0.7818587124293335	1.9338356779689825	-0.4146514021049342
Satellite Dna Binding (4g)	-0.26510001077266787	0.15438463405479752	-0.5705785083800368	-0.37120767209926375	1.9206417989107363	-0.868140241713564
Intraciliary Transport Particle B Binding (5g)	-0.027707872953053575	-0.9388933870715277	-0.7455498947514398	-0.20666107234366676	1.875440462160279	0.04337176495940681
Adenosine-Diphosphatase Activity (3g)	-1.0542628976061472	-0.01451481629531587	-0.13241772040743166	-0.7756916491478257	1.7993214009754914	0.17756568248123045
Chaperone Binding (102g)	-0.2571823454819488	0.1213501506068024	-0.3038221030311123	-0.1772226264482628	1.8258617852160315	-1.208984860861528
Pantetheine Hydrolase Activity (3g)	-0.3804743040940401	-0.7237130388657835	0.3688858421976808	-0.49763584411744827	1.87894506730349	-0.6460077224239001
Transferrin Receptor Binding (8g)	-1.1040778777210414	0.34144079377169323	-0.4975131521999003	-0.3729871541854684	1.8025257435781041	-0.1693883532433825
Acyl Carnitine Transmembrane Transporter Activity (5g)	-0.43337662015829825	-0.2545365155633471	0.2871741687875245	-1.177828314216007	1.7971799635662884	-0.2186126824161589
Acetylesterase Activity (3g)	-0.031733396899219425	0.006585894311636011	-0.2685679908430901	-1.2130284564452896	1.8304616068679116	-0.32371765699195243
Pyrimidine Nucleotide Binding (6g)	-0.6362357205043998	0.11990957211187266	-1.022437634315324	-0.17248025232099262	1.8659485922550518	-0.1547045572262034
Protein Kinase C Inhibitor Activity (3g)	0.0232496236254319	-0.31444467311836727	-0.1407928867653453	-0.9654451313024659	1.9177873838283277	-0.5203543162675812
Metal Ion Transmembrane Transporter Activity (442g)	-0.6317274423877063	-0.42454949854837065	-0.1746809530168511	-0.6320563567247234	-0.13039174914960952	1.9934059998272589
Glutamate Receptor Activity (27g)	-0.18882713165014162	-0.5408219833515008	-0.2760541226691379	-0.5144970049821671	-0.4999471914791284	2.0201474341320766
Calcium Channel Activity (121g)	-0.7764390771027835	-0.14092359382971584	-0.5189957489903088	-0.36015028156557305	-0.18905800782770968	1.9855667093160934
Inorganic Molecular Entity Transmembrane Transporter Activity (829g)	-0.6562894859621836	-0.34916802625183274	-0.1497203476920923	-0.7811133831588084	-0.016790825963301264	1.9530820690282122
Ionotropic Glutamate Receptor Activity (19g)	-0.17807534949372011	-0.43120174769054703	-0.4906512159683883	-0.47126626821755263	-0.45641669980308813	2.0276112811732943
High Voltage-Gated Calcium Channel Activity (10g)	-0.3669435799854653	-0.6067200360015225	-0.1706134382470817	-0.7071766949575448	-0.13589803353379115	1.9873517827254044
Ligand-Gated Cation Channel Activity (109g)	-0.2517887825953698	-0.4704172238848318	-0.07838000322801524	-0.43289411383983806	-0.7545791385098375	1.9880592620578943
Neuroligin Family Protein Binding (5g)	-0.36675326405886965	-0.6544936799116652	-0.1028000348604204	-0.41252466404933047	-0.4718471177622686	2.0084187606425545
Atp-Dependent Microtubule Motor Activity, Minus-End-Directed (18g)	-0.28721812578145695	-0.57625610189399	-0.2400252446260369	-0.5451599455273177	-0.37391572316318505	2.0225751409919845
Transmembrane Receptor Protein Tyrosine Kinase Activity (63g)	-0.16395537449895045	-0.4345861099215011	0.00935374893493459	-0.7655491660978139	-0.6033431665617882	1.9580800681451216
Transmembrane Receptor Protein Kinase Activity (81g)	-0.6018386568320199	-0.04012078655613523	-0.7266591132128142	-0.3787499739361652	-0.23040974189321328	1.9777782724303479
Axon Guidance Receptor Activity (9g)	-0.34278585883888724	-0.5699675819067009	0.09881571793914282	-0.629307455310887	-0.5254467893350065	1.9686919674523375
Ryanodine-Sensitive Calcium-Release Channel Activity (4g)	-0.5112510548728844	-0.31763387396388254	-0.2067999564765324	-0.7923499845709723	-0.15749799149775953	1.9855328613820311
Calcium-Induced Calcium Release Activity (4g)	-0.5308221184391514	-0.3104377724510713	-0.3270857873316448	-0.7423883028816095	-0.0786249316144418	1.9893589127179174
Coreceptor Activity Involved In Wnt Signaling Pathway (9g)	-0.5084955386436533	-0.29519482009004644	-0.39895447599685885	-0.3509150605538172	-0.4812367608343118	2.0347966561186865
Structural Constituent Of Synapse (19g)	-0.6016067751240476	-0.3880844970689944	-0.6170926054874811	-0.44457674775630535	0.07568880352731922	1.975671821909512
Coreceptor Activity Involved In Wnt Signaling Pathway, Planar Cell Polarity Pathway (6g)	-0.47809928656093725	-0.1057414127890266	-0.3349259370697696	-0.5492538082520848	-0.5444346696368729	2.012455114308692
Group Iii Metabotropic Glutamate Receptor Activity (4g)	-0.2677262169668327	-0.5790098744291997	0.0994424156206237	-0.5692295559005456	-0.6441481597233982	1.9606713913993528
Chemorepellent Activity (26g)	-0.19981285059391804	-0.37763213736613865	-0.9434091400372423	-0.06170865775064241	-0.3644407935102605	1.9470035792581972
Heparan Sulfate Sulfotransferase Activity (15g)	-0.5064035526226208	-0.2893632981226346	-0.2807530618113022	-0.21251599417534453	-0.7165537217621347	2.0055896284940387
Gkap/Homer Scaffold Activity (4g)	-0.0831782889976136	-0.5118437636828514	-0.035801246890418574	-0.6573192592526229	-0.672760404978643	1.9609029638021485
Sodium-Independent Organic Anion Transmembrane Transporter Activity (18g)	-0.48807517254548854	-0.05071979723612687	-0.2537304201013302	-0.7553480347128434	-0.43567567999947	1.9835491045952618
3',5'-Cyclic-Gmp Phosphodiesterase Activity (18g)	-0.3668656981005181	-0.2412425213607352	-0.12149419242373495	-0.2970309411065266	-0.9318883895658199	1.9585217425573382
Fmn Binding (15g)	-0.5093434358913022	-0.5486083459234422	-0.42070861326276965	-0.3204818659946265	-0.22769045082044934	2.0268327118925944
Ptb Domain Binding (3g)	-0.4855966853296879	-0.17506919925074985	-0.6341484404178919	-0.23840532060759256	-0.47821628000338817	2.011435925609312
Divalent Inorganic Cation Transmembrane Transporter Activity (39g)	-0.09215123915477944	-0.2076000770855995	-0.41152744065468244	-0.6461118461085043	-0.6328572861708517	1.9902478891744173
Serine Binding (4g)	-0.35780460079431237	-0.5388700268849885	0.07406618835144435	-0.6183278817643124	-0.535643110685492	1.9765794317776633
Dna Binding Domain Binding (3g)	-0.18939893233389177	-0.4557976647778249	-0.522006770061339	-0.6544068124566547	-0.18384219716141684	2.005452376791126
Lbd Domain Binding (7g)	-0.6769740429760276	-0.39426340345735134	-0.13912603891972306	-0.2734078866711204	-0.5213177505752303	2.005089122599452
Exopeptidase Activity (115g)	-0.4458391546400165	-0.5834371988134603	-0.5990874491408122	0.06729587437795599	-0.4192425647820045	1.9803104929983193
