pathway	CD4_Th17/Th2	CD4_TN	CD8_Act_Treg	CD8_Tex_TRM	Cyto_gdT/CD8_CTL	FOXP3-_Treg
cellular response to magnesium ion (7g)	0.2995509656256543	-0.068814349732849	-0.7545535144411294	1.2835578774962915	-1.4753290226186508	0.7155880436706825
response to interleukin-7 (30g)	0.4024493495773	0.4171345458361094	-0.9206924546123856	1.3607323903435289	-1.3951353634004078	0.13551153225585164
cellular response to interleukin-7 (30g)	0.4024493495773	0.4171345458361094	-0.9206924546123856	1.3607323903435289	-1.3951353634004078	0.13551153225585164
T-helper 1 type immune response (42g)	0.48451373536740777	-0.19073090470550547	0.017664890224214747	1.4440714332761273	-1.6201510032049948	-0.1353681509572548
response to magnesium ion (19g)	0.3850046955823506	-0.2056208538616496	-0.4217259590277731	1.2145081578234036	-1.64454216794803	0.6723761274316997
response to BMP (165g)	-0.07320382119013688	0.22388382894109218	-0.9681796268508311	1.3147772619642082	-1.28663296068064	0.7893553178163136
natural killer cell mediated immunity (64g)	-0.9073667724641059	0.7279688197619428	-0.8612699241495844	-0.5192970747354526	1.6221660301684224	-0.06220107858122507
natural killer cell mediated cytotoxicity (59g)	-0.8722469947732512	0.7440911342216859	-0.7617598257610554	-0.5668278492451941	1.6565126129806278	-0.19976907742281488
innate immune response (1025g)	-1.0100194729296588	0.881768852207159	-1.124276650061894	0.007023210935656693	1.3852009995820367	-0.13969693973329764
cellular response to platelet-derived growth factor stimulus (20g)	-0.9342941616492669	0.5435705595198771	-1.144427236560641	-0.16733369378829915	1.5739747235872148	0.1285098088911142
defense response to other organism (1219g)	-1.0248944848257324	0.8788442516382395	-1.197100015923873	0.1726039367996009	1.3026622328009154	-0.13211592048915022
response to platelet-derived growth factor (21g)	-0.9540460761826616	0.5200149856826113	-1.1880963832865326	-0.09691657022847175	1.5380713750360209	0.18097266897903472
response to external biotic stimulus (1542g)	-1.0857995735757193	0.8764521310003739	-1.2088769167903048	0.016062754652115582	1.2525338616400685	0.14962774307346632
response to other organism (1540g)	-1.086446812164131	0.8754540922767778	-1.2095421007199403	0.01716807905927912	1.2517776875325524	0.15158905401546946
response to interferon-beta (32g)	-0.7228762767742333	0.7138883327689678	-0.6769363707275055	-0.6553125195670642	1.7148113748107572	-0.373574540510922
response to biotic stimulus (1573g)	-1.0921166306051326	0.8880649572217926	-1.2065413558642666	0.011394965640590794	1.2399102373400956	0.15928782626692753
response to stimulus (9342g)	-1.0167253706393184	0.5756608710169778	-1.459872608328527	0.2906019066912339	0.5575622176614335	1.0527729835982031
cellular response to stimulus (7675g)	-1.0102732293998413	0.5824718138813714	-1.4707281286570941	0.3163064022386886	0.5408431310573436	1.0413800108795386
cellular response to organonitrogen compound (586g)	-1.0080911292134382	0.5917181300351759	-1.3689428445929235	0.004618946028209128	0.5952591720851795	1.1854377256578013
cellular response to endogenous stimulus (1379g)	-1.0103878572574463	0.5893005913750046	-1.4140788318322135	0.2109076916618381	0.4456373824784769	1.1786210235743404
cellular response to nitrogen compound (652g)	-0.9935348733872424	0.6007953843332082	-1.3970197543019396	0.058658641528817876	0.5505315041979936	1.180569097629167
response to endogenous stimulus (1644g)	-1.0411071342175733	0.6677839118123233	-1.4049082112320879	0.17341365075892734	0.5035768752263856	1.101240907652022
cellular response to oxygen-containing compound (1125g)	-1.014312085759481	0.661803282990179	-1.4143027740614416	0.11695982963625193	0.543634143378518	1.1062176038159701
response to organonitrogen compound (992g)	-1.0355730789972053	0.708160893639382	-1.3606104891202873	-0.052942204916294436	0.7023256512998838	1.038639228094514
response to oxygen-containing compound (1628g)	-1.0706099155328237	0.726671143237483	-1.3722830020167112	0.06382822948555288	0.6347463031616473	1.017647241664858
cellular response to hormone stimulus (714g)	-0.839859211760742	0.4717034153563055	-1.569894430311384	0.49799786445182015	0.31835056946913093	1.1217017927948691
