pathway	Eosinophil	Foam_Cell	FOLR2_Mac	M2_Mac	Mast	TREM2_Mac
Hallmark_p53_pathway	-0.15458079416319714	-0.7185044870590435	-0.9045424042555636	1.6273857671254905	-0.6255888120550301	0.7758307304073584
Hallmark_myc_targets_v1	-1.4070010560342863	-0.02115124267508169	0.477350661537659	-0.45005466087478063	1.5971690863953183	-0.19631278834882868
Hallmark_e2f_targets	0.1289311113957058	-0.9971250281724096	0.28918927226387237	-0.3651743508730949	1.7617403646554832	-0.8175613692695552
Hallmark_g2m_checkpoint	-0.3747529114769209	-0.05478392171252734	-1.0704125315725797	-0.43739414757015366	1.8749863833230542	0.06235712900912739
Hallmark_myc_targets_v2	-1.1610150919230953	0.34652737239833276	0.9222659608491292	-0.7026852157342375	1.3001160843562218	-0.7052091099463481
Hallmark_apical_surface	-0.5063557564584789	0.946941257158008	-1.3672215359060602	-0.3051703164549434	1.3661727970690163	-0.13436644540754014
Hallmark_unfolded_protein_response	-1.8052633332666117	0.31645186233923084	-0.022164474009329235	-0.2151045588336427	1.0915619450545215	0.6345185587158332
Hallmark_allograft_rejection	-0.34318495688819617	-1.612315379301555	-0.4151094259856086	0.3946707070047683	0.9532216812537586	1.0227173739168325
Hallmark_mitotic_spindle	0.16274897758577644	-0.1632020833059311	-1.4141980100684766	0.6381095774396692	-0.6696114608981399	1.4461529992470974
Hallmark_interferon_gamma_response	-0.8327416435665639	-1.2702056673395652	-0.4382274672791262	0.38439851910392014	0.9611885832682953	1.1955876758130413
Hallmark_il6_jak_stat3_signaling	-0.35957650106290756	-1.6086818174377833	-0.44807937524267766	0.6577584085337934	0.6522150420551622	1.106364243154411
Hallmark_apical_junction	-0.28583902487799595	0.5730365845945717	-1.5956535433625956	0.23719203434687447	-0.30512708965950824	1.3763910389586556
Hallmark_interferon_alpha_response	-1.0660927802292894	-1.1611143008036076	-0.05124429202357029	0.13059590187018022	0.7665705046633812	1.381284966522904
Hallmark_tgf_beta_signaling	-0.6429465897419181	0.3219748987852119	-1.5093328103442971	0.08290900363197652	0.29434599929480315	1.4530494983742201
Hallmark_notch_signaling	-0.005470862894278373	-0.6533247539599568	-0.9717701124687886	1.0254220321569978	-0.7915510633633291	1.3966947605293534
Hallmark_pi3k_akt_mtor_signaling	-0.33437376329887086	-1.0745640140978294	-1.0452343197424965	0.9657855665430449	0.19619573333153778	1.2921907972646227
Hallmark_wnt_beta_catenin_signaling	0.03535503918888675	-0.6894223475542051	-1.4975540851833082	0.6514054929503076	0.14549004641368066	1.3547258541846383
