gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	pct_diff
AFF3	2.02e-7	1.726	0.42	0.167	0.007	0.253
CYB5B	5.5e-7	-1.674	0.118	0.324	0.018	-0.206
MCF2L2	9.31e-8	-1.604	0.133	0.363	0.003	-0.23
SOAT1	2.07e-7	-1.587	0.16	0.373	0.007	-0.213
KCNQ1	7.29e-15	-1.57	0.283	0.647	2.42e-10	-0.364
SPTBN1	1.43e-10	-1.552	0.198	0.49	4.73e-6	-0.292
SNTB1	4.65e-9	-1.536	0.174	0.441	1.54e-4	-0.267
MAP3K5	9.23e-13	-1.496	0.44	0.686	3.06e-8	-0.246
KCNQ1OT1	5.6e-8	-1.495	0.141	0.382	0.002	-0.241
DEPTOR	9.08e-7	-1.482	0.093	0.284	0.03	-0.191
DLG2	8.34e-10	-1.448	0.202	0.49	2.77e-5	-0.288
PLEKHA5	1.93e-8	-1.438	0.172	0.431	6.41e-4	-0.259
ABLIM1	2.71e-12	-1.348	0.317	0.647	9e-8	-0.33
FHIT	1.13e-8	-1.313	0.241	0.5	3.74e-4	-0.259
XIST	5.12e-15	-1.299	0.048	0.265	1.7e-10	-0.217
GSE1	1.53e-8	-1.299	0.268	0.52	5.07e-4	-0.252
NEAT1	3.67e-22	-1.162	0.717	0.951	1.22e-17	-0.234
BABAM2	2.67e-11	-1.152	0.383	0.706	8.87e-7	-0.323
TSHZ2	4.58e-11	-1.107	0.178	0.49	1.52e-6	-0.312
MSI2	2.53e-11	-1.055	0.491	0.765	8.4e-7	-0.274
IL7R	1.85e-10	0.851	0.923	0.804	6.13e-6	0.119
RBMS1	3.44e-7	0.768	0.726	0.676	0.011	0.05
CCND3	4.39e-9	0.556	0.942	0.941	1.46e-4	0.001
