gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	pct_diff
AFF3	3.38e-9	2.034	0.322	0.141	1.12e-4	0.181
RPL17-C18orf32	1.82e-10	-2.008	0.09	0.267	6.03e-6	-0.177
TPT1	3.9e-18	-2.002	0.146	0.432	1.29e-13	-0.286
RPS20	3.21e-9	-2.001	0.081	0.248	1.06e-4	-0.167
ARHGEF28	7.29e-13	-1.989	0.05	0.233	2.42e-8	-0.183
INSR	2.58e-14	-1.989	0.101	0.335	8.57e-10	-0.234
HDHD3	3.69e-12	-1.984	0.04	0.209	1.22e-7	-0.169
RPS12	6.34e-8	-1.922	0.119	0.262	0.002	-0.143
SCD5	1.15e-16	-1.917	0.091	0.35	3.83e-12	-0.259
RPL28	2.66e-14	-1.901	0.156	0.398	8.83e-10	-0.242
SORBS2	2.14e-28	-1.896	0.149	0.549	7.11e-24	-0.4
ATP5F1E	1.06e-8	-1.869	0.062	0.214	3.51e-4	-0.152
UNC5C	1.83e-10	-1.863	0.056	0.223	6.08e-6	-0.167
RPS10	3.64e-7	-1.853	0.074	0.209	0.012	-0.135
RPS9	7.91e-9	-1.838	0.094	0.257	2.62e-4	-0.163
RPS7	1.57e-10	-1.828	0.075	0.257	5.21e-6	-0.182
RPL35A	3.04e-7	-1.827	0.091	0.233	0.01	-0.142
CPM	3.09e-7	1.822	0.264	0.102	0.01	0.162
RPS25	2.56e-9	-1.821	0.113	0.291	8.49e-5	-0.178
RPS15	1.48e-7	-1.801	0.079	0.218	0.005	-0.139
RPL37A	2.62e-11	-1.773	0.158	0.369	8.69e-7	-0.211
AC119396.1	3.27e-8	1.765	0.294	0.107	0.001	0.187
RPL41	3.16e-15	-1.761	0.216	0.495	1.05e-10	-0.279
FAU	7.38e-11	-1.759	0.072	0.257	2.45e-6	-0.185
RPL24	9.97e-8	-1.75	0.09	0.238	0.003	-0.148
RPL15	3.57e-10	-1.743	0.087	0.272	1.19e-5	-0.185
RPS19	3.19e-10	-1.731	0.144	0.34	1.06e-5	-0.196
DLG5	1.59e-9	-1.729	0.064	0.228	5.28e-5	-0.164
RPL18	1.14e-7	-1.723	0.106	0.257	0.004	-0.151
RPL6	1.42e-9	-1.718	0.087	0.267	4.71e-5	-0.18
RPS14	1.83e-9	-1.699	0.113	0.296	6.08e-5	-0.183
TNS1	1.06e-10	-1.697	0.079	0.267	3.52e-6	-0.188
ABCA1	1.08e-9	-1.685	0.094	0.277	3.6e-5	-0.183
CALD1	1.06e-7	-1.682	0.066	0.209	0.004	-0.143
DPP10	1.67e-9	-1.676	0.055	0.209	5.53e-5	-0.154
TBC1D4	1.27e-14	-1.671	0.066	0.282	4.21e-10	-0.216
KIAA1217	7.96e-12	-1.663	0.072	0.267	2.64e-7	-0.195
RPL27A	1.67e-13	-1.654	0.132	0.379	5.54e-9	-0.247
HSPD1	1.01e-10	-1.649	0.074	0.257	3.34e-6	-0.183
RPL37	7.99e-9	-1.642	0.129	0.311	2.65e-4	-0.182
RPS29	1.27e-9	-1.625	0.181	0.383	4.22e-5	-0.202
RPLP0	3.77e-8	-1.614	0.06	0.204	0.001	-0.144
RPS8	2.14e-16	-1.61	0.166	0.456	7.1e-12	-0.29
APP	5.17e-11	-1.605	0.067	0.248	1.72e-6	-0.181
WDR63	4.3e-18	-1.6	0.07	0.316	1.43e-13	-0.246
RPL23	3.29e-11	-1.594	0.106	0.316	1.09e-6	-0.21
SERF2	8.83e-13	-1.59	0.113	0.345	2.93e-8	-0.232
TMSB4X	4.84e-12	-1.579	0.235	0.456	1.6e-7	-0.221
SPTBN1	2.64e-11	-1.575	0.136	0.354	8.75e-7	-0.218
KLHL29	1.17e-9	-1.554	0.093	0.277	3.88e-5	-0.184
RPL10	9.78e-11	-1.549	0.138	0.354	3.25e-6	-0.216
RPS18	1.32e-11	-1.549	0.142	0.374	4.36e-7	-0.232
BCL2	2.7700000000000004e-21	-1.531	0.381	0.684	9.18e-17	-0.303
PHC2	1.01e-8	-1.527	0.064	0.218	3.34e-4	-0.154
MYL6	3.24e-8	-1.524	0.095	0.262	0.001	-0.167
PTPRG	6.39e-12	-1.523	0.166	0.403	2.12e-7	-0.237
RPL13A	3.57e-11	-1.514	0.193	0.432	1.18e-6	-0.239
RPS11	1.42e-10	-1.504	0.146	0.364	4.72e-6	-0.218
RPL23A	1.54e-8	-1.502	0.103	0.277	5.12e-4	-0.174
RPLP1	1.73e-10	-1.498	0.195	0.417	5.75e-6	-0.222
FHIT	1.77e-16	-1.497	0.165	0.461	5.86e-12	-0.296
PLXDC2	1.99e-10	-1.488	0.144	0.354	6.6e-6	-0.21
RPS28	6.51e-10	-1.487	0.119	0.32	2.16e-5	-0.201
RPL26	1.33e-7	-1.486	0.085	0.238	0.004	-0.153
RPL38	1.28e-7	-1.485	0.094	0.252	0.004	-0.158
RPL7A	1.58e-8	-1.451	0.093	0.262	5.24e-4	-0.169
KIF16B	2.19e-9	-1.451	0.063	0.223	7.26e-5	-0.16
CCL4	1.94e-12	-1.445	0.089	0.301	6.43e-8	-0.212
RPS2	4.07e-7	-1.423	0.16	0.325	0.014	-0.165
RPL32	9.79e-7	-1.42	0.118	0.272	0.032	-0.154
RPL34	8.88e-10	-1.408	0.174	0.388	2.95e-5	-0.214
ZMIZ1	7.19e-9	-1.402	0.07	0.228	2.38e-4	-0.158
HSPG2	2.78e-9	-1.401	0.078	0.248	9.22e-5	-0.17
SNHG25	1.63e-8	-1.388	0.083	0.248	5.42e-4	-0.165
AC098650.1	1.6e-10	-1.381	0.099	0.296	5.32e-6	-0.197
SOAT1	2.45e-17	-1.371	0.142	0.437	8.12e-13	-0.295
RPL5	8.61e-9	-1.364	0.119	0.306	2.86e-4	-0.187
RNF157	1.08e-7	-1.353	0.09	0.248	0.004	-0.158
RPL11	2.53e-7	-1.344	0.188	0.359	0.008	-0.171
CPEB4	1.42e-9	-1.333	0.122	0.32	4.7e-5	-0.198
ABLIM1	3.02e-16	-1.319	0.203	0.51	1e-11	-0.307
RASA3	1.15e-6	1.311	0.373	0.199	0.038	0.174
RPL36	3.58e-9	-1.305	0.106	0.291	1.19e-4	-0.185
ARHGEF12	7.26e-9	-1.297	0.087	0.257	2.41e-4	-0.17
MDFIC	1.93e-12	-1.294	0.29	0.534	6.41e-8	-0.244
CYB5B	9.46e-8	-1.293	0.099	0.262	0.003	-0.163
NCAM1	3.18e-8	-1.29	0.087	0.248	0.001	-0.161
KIAA1671	9.53e-18	-1.287	0.114	0.393	3.16e-13	-0.279
FTH1	1.27e-8	-1.276	0.118	0.301	4.22e-4	-0.183
EEF1A1	5.44e-14	-1.268	0.301	0.573	1.81e-9	-0.272
PARD3	1.8e-7	-1.265	0.111	0.277	0.006	-0.166
MAGI1	2.94e-7	-1.261	0.085	0.233	0.01	-0.148
EEF2	1.67e-9	-1.229	0.14	0.345	5.54e-5	-0.205
AC008878.3	5.4e-7	1.226	0.456	0.291	0.018	0.165
TXNRD1	4.01e-7	-1.22	0.089	0.238	0.013	-0.149
PVT1	1.73e-9	-1.219	0.18	0.398	5.73e-5	-0.218
RPL12	2.1e-7	-1.198	0.109	0.272	0.007	-0.163
ST3GAL5	2.15e-9	-1.193	0.141	0.345	7.13e-5	-0.204
XIST	5.6000000000000005e-33	-1.139	0.093	0.417	1.86e-28	-0.324
RPL3	2.79e-9	-1.132	0.121	0.311	9.25e-5	-0.19
TIMP3	3.9e-7	-1.129	0.105	0.262	0.013	-0.157
FOSL2	9.87e-13	-1.129	0.072	0.257	3.28e-8	-0.185
FARP1	4.34e-9	-1.124	0.074	0.228	1.44e-4	-0.154
SNTB1	1.81e-19	-1.123	0.275	0.631	6.02e-15	-0.356
RDX	3.59e-11	-1.119	0.156	0.388	1.19e-6	-0.232
CDK6	7.73e-11	-1.115	0.216	0.461	2.56e-6	-0.245
PLEKHA5	7.95e-9	-1.073	0.14	0.335	2.64e-4	-0.195
ITGA1	1.06e-8	-1.071	0.107	0.282	3.5e-4	-0.175
ECE1	5.17e-9	-1.063	0.181	0.393	1.71e-4	-0.212
AC008676.3	1.31e-6	-1.054	0.15	0.316	0.044	-0.166
AL139807.1	1.68e-7	-1.045	0.169	0.354	0.006	-0.185
ELOVL6	6.87e-8	-1.04	0.083	0.238	0.002	-0.155
MSI2	1.86e-19	-1.039	0.456	0.777	6.15e-15	-0.321
MAST4	1.46e-6	-0.992	0.074	0.204	0.048	-0.13
PHLPP1	6.92e-10	-0.988	0.122	0.32	2.3e-5	-0.198
NEAT1	4.84e-25	-0.974	0.677	0.932	1.61e-20	-0.255
DLG2	3.49e-7	-0.97	0.161	0.34	0.012	-0.179
FNDC3B	5.5e-10	-0.956	0.282	0.529	1.82e-5	-0.247
IGF1R	1.67e-9	-0.9	0.134	0.33	5.55e-5	-0.196
MAP3K5	3.49e-16	-0.892	0.377	0.704	1.16e-11	-0.327
ATM	4.99e-8	0.865	0.595	0.529	0.002	0.066
ABCB1	2.2e-7	-0.839	0.089	0.233	0.007	-0.144
DDB1	8.38e-8	-0.817	0.09	0.243	0.003	-0.153
AC022075.1	1.17e-7	-0.807	0.252	0.461	0.004	-0.209
ACTN4	4.7e-10	-0.787	0.373	0.626	1.56e-5	-0.253
GNPTAB	3.08e-7	-0.755	0.238	0.437	0.01	-0.199
CCND3	1.3800000000000001e-22	0.749	0.883	0.888	4.57e-18	-0.005
PPP2R5C	1.61e-7	0.735	0.695	0.631	0.005	0.064
RORA-AS1	8.86e-7	-0.727	0.244	0.437	0.029	-0.193
SSH2	7.63e-11	0.709	0.756	0.752	2.53e-6	0.004
SLC23A2	2.76e-7	-0.708	0.176	0.359	0.009	-0.183
ARHGAP18	9.91e-7	-0.686	0.191	0.369	0.033	-0.178
SREBF2	1.59e-9	-0.679	0.199	0.417	5.28e-5	-0.218
ERN1	2.59e-9	-0.649	0.201	0.413	8.59e-5	-0.212
RORA	4.06e-11	-0.612	0.43	0.699	1.35e-6	-0.269
MYO1F	3.35e-7	0.538	0.566	0.587	0.011	-0.021
SOS1	1.71e-7	-0.509	0.38	0.597	0.006	-0.217
ASAP1	3.39e-7	-0.506	0.33	0.539	0.011	-0.209
PDGFD	2.13e-7	-0.491	0.24	0.432	0.007	-0.192
MAN2A1	1.09e-6	-0.473	0.204	0.369	0.036	-0.165
BABAM2	4.77e-13	-0.451	0.372	0.65	1.58e-8	-0.278
ITGB2-AS1	4.97e-7	-0.425	0.22	0.398	0.016	-0.178
ZSWIM5	9.24e-8	-0.422	0.142	0.306	0.003	-0.164
PBX3	1.39e-7	-0.42	0.191	0.359	0.005	-0.168
FKBP5	3.94e-9	0.409	0.826	0.854	1.31e-4	-0.028
ZMYND8	3.09e-7	-0.398	0.37	0.578	0.01	-0.208
GSE1	3.07e-7	-0.39	0.333	0.539	0.01	-0.206
NFATC3	9.29e-7	0.389	0.593	0.655	0.031	-0.062
PHF21A	1.18e-6	-0.385	0.307	0.495	0.039	-0.188
PPP2R2B	5.08e-8	-0.32	0.431	0.65	0.002	-0.219
FNBP1	3.87e-8	0.294	0.678	0.796	0.001	-0.118
STT3B	1.34e-6	-0.289	0.231	0.398	0.044	-0.167
AKAP13	7.97e-7	0.273	0.646	0.743	0.026	-0.097
TNRC6B	1.01e-6	0.253	0.76	0.84	0.034	-0.08
PIP4K2A	3.11e-7	0.235	0.8	0.888	0.01	-0.088
PHACTR2	6.45e-7	-0.177	0.356	0.529	0.021	-0.173
