gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	pct_diff
MT-CO2	3.25e-20	-1.708	0.354	0.862	1.08e-15	-0.508
MT-CYB	6.9e-14	-1.695	0.299	0.713	2.29e-9	-0.414
RDX	1.15e-7	-1.634	0.178	0.46	0.004	-0.282
CDK6	2.29e-9	-1.561	0.236	0.575	7.58e-5	-0.339
FHIT	3.31e-8	-1.543	0.199	0.517	0.001	-0.318
TPT1	1.17e-6	-1.518	0.173	0.437	0.039	-0.264
ST3GAL5	6.36e-7	-1.513	0.152	0.425	0.021	-0.273
CCL4	5.2e-8	-1.508	0.1	0.368	0.002	-0.268
MDFIC	1.57e-9	-1.501	0.352	0.621	5.2e-5	-0.269
PVT1	6.82e-7	-1.488	0.205	0.494	0.023	-0.289
XIST	6.48e-18	-1.387	0.097	0.483	2.15e-13	-0.386
SOAT1	7.44e-10	-1.382	0.163	0.506	2.47e-5	-0.343
FOSL2	2.12e-8	-1.343	0.087	0.333	7.03e-4	-0.246
ITGA1	1.34e-7	-1.255	0.123	0.391	0.004	-0.268
SORBS2	1.41e-9	-1.254	0.186	0.529	4.67e-5	-0.343
FNDC3B	4.34e-9	-1.243	0.31	0.667	1.44e-4	-0.357
KIAA1671	7.69e-9	-1.188	0.142	0.448	2.55e-4	-0.306
SNTB1	2.19e-9	-1.092	0.36	0.724	7.27e-5	-0.364
NEAT1	7.35e-14	-1.008	0.74	0.92	2.44e-9	-0.18
MSI2	1.1e-7	-0.955	0.514	0.793	0.004	-0.279
MAP3K5	6.04e-8	-0.866	0.438	0.77	0.002	-0.332
SOS1	1.06e-6	-0.819	0.462	0.759	0.035	-0.297
RORA	9.08e-8	-0.763	0.499	0.816	0.003	-0.317
CCND3	6.95e-9	0.642	0.921	0.92	2.31e-4	0.001
