pathway	CD4_Th17/Th2	CD4_TN	CD8_Act_Treg	CD8_Tex_TRM	Cyto_gdT/CD8_CTL	FOXP3-_Treg
CD4-positive, CD25-positive, alpha-beta regulatory T cell differentiation (6g)	-0.775574730074729	0.3406233584308911	-0.5010900738929093	-0.7930215045086424	1.8411726205781613	-0.11210967053277134
natural killer cell activation (81g)	-0.8943450624719703	0.7549681818182805	-0.8075704587891971	-0.5109471303331694	1.6383989365378484	-0.18050446676179
natural killer cell mediated immunity (64g)	-0.9073667724641059	0.7279688197619428	-0.8612699241495844	-0.5192970747354526	1.6221660301684224	-0.06220107858122507
neutrophil activation (499g)	-1.0331824947490726	0.6482347735437938	-1.0258213868807429	-0.2828752031648354	1.5344929293424143	0.15915138190844574
granulocyte activation (505g)	-1.0295613180492975	0.6537332781991115	-1.0262089232600318	-0.27985922119659273	1.5362260826332752	0.14567010167353991
positive thymic T cell selection (14g)	-0.9152879219307503	0.6382563901495888	-1.1672214711456737	-0.05355719653599516	1.5451100882831061	-0.047299888820279065
natural killer cell differentiation (21g)	-0.9666344576631395	0.694369759468481	-1.0777215632176094	-0.26251806757344553	1.5318497986084996	0.08065453037721466
leukocyte degranulation (533g)	-1.0289924810274715	0.6407927889016267	-1.0371878399568097	-0.26217641400786484	1.5373697296384696	0.15019421645204978
leukocyte mediated immunity (906g)	-1.0459196151466745	0.772226369644983	-1.0595656995019602	-0.21217266194201673	1.4611351730312407	0.08429643391442396
myeloid leukocyte mediated immunity (550g)	-1.0103578511261382	0.6403321207100225	-1.083876543771676	-0.22200355976504554	1.5237909674771963	0.15211486647563924
B cell activation (335g)	-1.0187192400151506	0.7051606841654112	-1.4840227381856734	0.5392915586725273	0.3290164636916042	0.9292732716712813
B cell homeostasis (27g)	-1.0642166712350707	0.40813330341084314	-1.3912986211098277	0.2890367296570482	0.6186664169406182	1.1396788423363862
B cell differentiation (130g)	-0.976552296381247	0.7407960920848116	-1.527921766673305	0.298570008336767	0.7151310603956677	0.7499769022373037
B cell proliferation (94g)	-0.7346447838976741	0.2464979039322835	-1.6492610496696944	0.8205245988066271	0.39469714496153474	0.9221861858669246
mature B cell differentiation (25g)	-0.8147557517100186	0.42252175431102246	-1.5425147413930724	0.8006840879536725	0.06996574037669778	1.0640989104616998
leukocyte homeostasis (84g)	-0.9485811981714278	0.5044023472431043	-1.5215282718522258	0.5572216906920372	0.3663728581513111	1.0421125739372077
B cell activation involved in immune response (76g)	-0.9539767801582861	0.6489245222114612	-1.498202295726548	0.7962609788050233	0.1272219064026602	0.8797716684656851
marginal zone B cell differentiation (9g)	-0.6641647045225234	0.5492433699422288	-1.6402436078321507	0.7389274763086117	0.005906246246579232	1.0103312198572525
macrophage activation involved in immune response (13g)	-0.9582091009511856	-0.24998882458895158	-0.11804502478523084	-0.9314121081585591	0.5859764530778782	1.6716786054060473
neutrophil homeostasis (16g)	-0.4338605678693337	0.44618087603443546	-1.4536328799344618	0.5060181148133862	-0.4826676905770305	1.417962147533011
