pathway	Eosinophil	Foam_Cell	FOLR2_Mac	M2_Mac	Mast	TREM2_Mac
coumarin metabolic process (8g)	-0.22950002434698466	-0.7754967982771447	1.520944954206783	-0.4439989603830863	0.9213491534039417	-0.9932983246035083
xenobiotic glucuronidation (9g)	-0.07521230223155265	-0.9124018241387607	1.3724284208708435	-0.4720288797339766	1.0564478020864079	-0.9692332168529612
autophagy (505g)	-0.3051258070851618	-0.8395027080669061	-0.8424255679004083	1.3783791470177482	-0.5344953358639594	1.1431702718986934
vacuolar protein processing (2g)	1.0614626488627905	-0.5032498065889643	0.16460793694300072	1.2487663289849635	-1.197861582469619	-0.773725525732172
macroautophagy (298g)	-0.14061964464859567	-1.1272892430451893	-0.5657518433120834	1.4396100603132522	-0.5901388275037012	0.9841894981963172
organonitrogen compound catabolic process (1318g)	-0.41174251860475725	-0.36495318976084357	-1.1033869366518463	1.4168884248773088	-0.5945285717561112	1.0577227918962457
Golgi apparatus mannose trimming (3g)	1.1851662139268535	-0.5381225814212165	-0.2449015597965013	1.2661668794050023	-1.1884300837312396	-0.47987886838289817
transcription by RNA polymerase II (2384g)	-0.0723184669347764	0.35312831986661397	-1.83098321289375	0.9268322693165901	-0.1701363610514905	0.7934774516968225
RNA biosynthetic process (3680g)	-0.16422525764922202	0.2166017370905199	-1.8026497607169403	0.9216076383561904	-0.07753280016499843	0.9061984430844463
N-acetylneuraminate catabolic process (6g)	0.6456160357507219	-1.0796373977187699	0.388675801172342	1.4122816732248797	-1.094380122935221	-0.27255598949395365
thyroid hormone generation (22g)	0.7259219563414055	-0.7810354857191354	-0.10925025590339661	1.597228545014605	-1.0861589883773184	-0.34670577135616154
phenol-containing compound metabolic process (108g)	0.6945483045219585	-0.5215326437747307	-0.6700886372547831	1.3780722712691396	-1.3092414124810305	0.42824211771944204
reactive oxygen species biosynthetic process (107g)	-0.8510169941755842	0.6210326083036635	-1.0722326536886784	-0.6325048175811347	1.451493676325711	0.4832281808160251
MHC class I biosynthetic process (7g)	-0.7011623745763781	-0.9768567506921663	-0.26572983153890584	-0.5209746286009864	1.527881783445639	0.9368418019627971
respiratory burst (37g)	-0.5039114527928662	-1.2614100883210626	-0.6016577105756982	0.04866188905156446	1.386381215115993	0.9319361475220702
MHC class II biosynthetic process (16g)	-0.581166266842218	-1.3161641876470924	-0.46224050824602303	0.030130090594553956	1.1981577147962201	1.131283157344558
ribonucleoside catabolic process (22g)	-0.2518350279160761	-1.1323755833678695	0.2850693887670836	-0.29853788150215593	1.8184738215138974	-0.4207947174948784
nitric-oxide synthase biosynthetic process (19g)	-0.9333434310247748	-1.0262975658654294	-0.592943030639722	0.2779606739169885	1.31020481118766	0.9644185424252789
hydrogen peroxide biosynthetic process (16g)	-1.2751504957939042	-0.10350349661296908	-0.4633212902774317	-0.5101176320590369	1.4232519214199693	0.9288409933233739
nucleoside biosynthetic process (43g)	-0.04664791806401486	-0.9354715689359736	-0.18669627980142206	-0.2923950006796636	1.9419678655430108	-0.48075709806193334
glycosyl compound biosynthetic process (47g)	-0.06657104128060057	-0.90793282121982	-0.12909489338355856	-0.31830573865326095	1.9443086552190396	-0.5224041606817977
antibiotic biosynthetic process (20g)	-1.3237451109892882	-0.14076988908597224	-0.33482389078376706	-0.5227923548567027	1.4315439714902862	0.8905872742254415
icosanoid biosynthetic process (52g)	-0.8544331745801159	-0.8658708842945159	-0.515169977397261	-0.0029680189778568634	0.5070563317282296	1.7313857235215215
interleukin-6 biosynthetic process (24g)	-0.834019497959368	-0.7924641505968751	-0.7781983790425717	0.08969326049368882	0.7197798915555259	1.5952088755495994
interleukin-8 biosynthetic process (20g)	-1.044932558305603	-0.49487903807476263	-0.7436251696645004	-0.03771655802252504	0.7050915483115631	1.6160617757558293
primary metabolic process (10682g)	-0.584276341123167	0.549561127969851	-1.6007354325290872	0.7191159576530666	-0.1965415256670837	1.1128762136964354
phosphorylation (2394g)	-0.3515599803334119	-0.26851443372467787	-1.570621440563765	0.7024717416142903	0.13724229431600465	1.35098181869156
cellular protein metabolic process (5193g)	-0.42856809981875366	0.06754341269638683	-1.6283539853394786	0.7723587917153062	-0.03302095188445728	1.250040832631007
protein metabolic process (5913g)	-0.42745423845205127	-0.028150540820262283	-1.613159184031676	0.7889698138685127	0.018287081074309288	1.2615070683611833
lipopolysaccharide metabolic process (1g)	-0.7895121080243636	-1.0123229657572073	-0.5391592032106637	-0.10834163804938382	1.0668404013319495	1.3824955137096688
lipopolysaccharide catabolic process (1g)	-0.7895121080243636	-1.0123229657572073	-0.5391592032106637	-0.10834163804938382	1.0668404013319495	1.3824955137096688
icosanoid metabolic process (115g)	-0.8099840496522708	-0.9656133658284938	-0.47798638372533986	0.09078277656334169	0.4348906352473193	1.7279103873954462
