pathway	CD4_Th17/Th2	CD4_TN	CD8_Act_Treg	CD8_Tex_TRM	Cyto_gdT/CD8_CTL	FOXP3-_Treg
G protein-coupled purinergic receptor signaling pathway (24g)	0.4412453609631085	-0.37361122499432114	1.76178663047694	-0.4136630422369229	-0.2671278137118102	-1.1486299104969935
purinergic receptor signaling pathway (32g)	0.11152104984742983	-0.46385103953605716	1.9042928501586915	-0.6908409712116034	-0.044525125169357443	-0.8165967640891034
adenosine receptor signaling pathway (13g)	-0.028200819235963282	-0.8026167120342207	1.6498460251259397	-0.947422046515289	0.6671761434429566	-0.5387825907834242
adenylate cyclase-inhibiting serotonin receptor signaling pathway (5g)	0.3387598709486288	0.08942138369065014	1.5952258164918385	0.1131741682434861	-1.204676234380165	-0.9319050049944393
hormone-mediated apoptotic signaling pathway (5g)	0.9004964435739854	-0.568771774750982	1.514898868335689	-0.27187039827737064	-0.4290129242388324	-1.1457402146424904
G protein-coupled purinergic nucleotide receptor signaling pathway (13g)	0.7168771392230985	0.20584851997655484	1.246666728114775	0.18824633648005432	-0.9853396938070657	-1.3722990299874176
interleukin-7-mediated signaling pathway (19g)	0.35997411084541264	0.3309162496776732	-0.8984674443489755	1.3947201005986938	-1.4009657418668906	0.21382272509408637
ciliary neurotrophic factor-mediated signaling pathway (5g)	0.7367092791882045	-0.5564071048312482	-0.18537623137017728	1.483663652193785	-1.3791911939565937	-0.09939840122396996
BMP signaling pathway (152g)	-0.14183947975611502	0.2582952385097431	-1.0412212879306104	1.306906414778057	-1.2030000737763764	0.8208591881753102
leukemia inhibitory factor signaling pathway (4g)	0.8428336811112584	-0.6498168608618681	-0.19714929674189052	1.4996150482040236	-1.228065256823191	-0.26741731488833226
receptor signaling pathway via STAT (154g)	-0.6220573644547474	0.7546943866073824	-1.667425586151452	1.0227060071232605	0.048518890170512335	0.4635636667050461
oncostatin-M-mediated signaling pathway (4g)	0.8320040324297303	-0.6553115019649237	-0.16635455523225398	1.4979202388967894	-1.2386266947912212	-0.2696315193381197
interleukin-6-mediated signaling pathway (19g)	-0.21088017614378515	0.013063913915427071	-1.2888463078513361	1.6041767035014836	-0.6562294084836909	0.538715275061895
canonical Wnt signaling pathway involved in negative regulation of apoptotic process (3g)	0.8504707497071581	-0.41416327028031447	-0.5916805528244539	1.218236999932026	-1.455050164063713	0.39218623752929793
intrinsic apoptotic signaling pathway in response to oxidative stress (43g)	-0.7467326919814479	0.6563497948630443	-1.5427553417341489	0.9410417703618602	-0.15716286193880197	0.8492593304294923
interleukin-27-mediated signaling pathway (11g)	-0.3934558325426304	0.4766033515177689	-1.55055484874031	1.4860736384439288	-0.06048166257914769	0.04181535390039041
Fc-gamma receptor signaling pathway (145g)	-1.0461714695992321	0.5590356776118192	-1.2345181460020462	-0.1895599367545173	1.2770623055150854	0.6341515692288922
immune response-regulating cell surface receptor signaling pathway involved in phagocytosis (142g)	-1.044382766047119	0.5608363125836733	-1.2385493382966986	-0.18838612879743144	1.2716764885970826	0.6388054319604979
Fc-gamma receptor signaling pathway involved in phagocytosis (142g)	-1.044382766047119	0.5608363125836733	-1.2385493382966986	-0.18838612879743144	1.2716764885970826	0.6388054319604979
Fc receptor mediated stimulatory signaling pathway (147g)	-1.0560175278814679	0.5859370544412635	-1.2563211453595493	-0.15528675451696658	1.231251130012174	0.6504372433045412
phosphatidylinositol 3-kinase signaling (147g)	-1.0439949600808889	0.6568619650795762	-1.2139770099553082	-0.2958293076418461	1.1915358451828877	0.7054034674155759
phosphatidylinositol-mediated signaling (187g)	-1.0456748750792357	0.634421341755085	-1.2384802091612181	-0.27981451564084486	1.0879934150686117	0.8415548430576031
inositol lipid-mediated signaling (190g)	-1.044408630798666	0.6357187672067841	-1.2320834277247987	-0.29485729296680674	1.0835066605270494	0.8521239237564344
chemokine-mediated signaling pathway (88g)	-0.624448711469692	0.6256243344413555	-0.5326301609228589	-0.8569723568100198	1.7517333926273357	-0.36330649786612046
calcium-mediated signaling (217g)	-0.9902980507268903	0.44220756587113025	-1.1227612123258441	-0.4856896032604455	1.1094148193222981	1.0471264811197531
granzyme-mediated apoptotic signaling pathway (6g)	-0.9206599786668889	0.09347989540758275	-0.7667762974748431	-0.45323204729082905	1.8156773232426113	0.2315111047823676
small GTPase mediated signal transduction (557g)	-1.0564194496680657	0.4069468704027476	-1.3154316569164173	0.05145771897783984	0.678582050694606	1.2348644665092854
intracellular signal transduction (2873g)	-0.9966981805830667	0.5631992150570087	-1.456143402181075	0.22040243304133805	0.58234277748606	1.08689715717973
signal transduction (6220g)	-1.0090438206192553	0.5574737523273188	-1.4564279285058137	0.2766045480528462	0.5486397039657273	1.0827537447791808
cell surface receptor signaling pathway involved in cell-cell signaling (624g)	-0.9142684717522122	0.2342016836411071	-1.3012772732328377	0.408554086732718	0.07499158655380506	1.497798388057416
glutamate receptor signaling pathway (100g)	-0.5489149433903754	-0.05154181288921775	-0.8491326844289949	-0.13580430190835865	-0.3691615629897753	1.9545553056067186
enzyme linked receptor protein signaling pathway (1028g)	-1.0042470162124117	0.5382559624294633	-1.3982971471251795	0.18599183749069917	0.44953219619481544	1.2287641672226135
second-messenger-mediated signaling (441g)	-0.9485130098687079	0.20182186897083554	-1.1796835288535041	-0.24805403877073967	0.7391217913603323	1.4353069171617914
transmembrane receptor protein tyrosine kinase signaling pathway (712g)	-1.039986665852149	0.5874132932015714	-1.3425132450162791	-0.01639980103725095	0.6507715749229611	1.1607148437811512
Ras protein signal transduction (404g)	-1.0255686664209	0.33588204211190903	-1.3709988108588251	0.17372945041431812	0.6739681978179275	1.212987786935578
cell surface receptor signaling pathway (3141g)	-1.0271211397751323	0.6095625780990173	-1.4543680717105931	0.2602933015240041	0.5915323471007177	1.0201009847619864
